年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最高日期,溫度_最低,溫度_最低日期,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風速日期,最大十分鐘風向,最大瞬間風,最大瞬間風日期,最大瞬間風向,相對濕度_平均,相對濕度_最低,相對濕度_最低日期,氣壓_平均,日照時數
2016,7,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,101279.0,5.02,新屋,29.6,35.2,2016-07-31,25.4,2016-07-19,17.6,4.0,14.8,2016-07-08,40.0,23.9,2016-07-08,20.0,79.0,57.0,2016-07-31,1004.5,299.7
2016,7,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,5365.0,4.3,新屋,29.6,35.2,2016-07-31,25.4,2016-07-19,17.6,4.0,14.8,2016-07-08,40.0,23.9,2016-07-08,20.0,79.0,57.0,2016-07-31,1004.5,299.7
2016,7,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,12177.0,4.28,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,13630.0,3.8,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,5228.0,4.02,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,300183.0,4.56,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,957133.0,4.76,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,11696.0,4.14,臺中,29.4,36.2,2016-07-29,23.5,2016-07-02,166.7,14.0,5.6,2016-07-11,190.0,12.6,2016-07-12,240.0,73.0,45.0,2016-07-24,997.7,222.1
2016,7,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,5502.0,2.96,嘉義,29.5,36.7,2016-07-29,24.3,2016-07-30,208.7,16.0,9.7,2016-07-30,50.0,20.3,2016-07-30,290.0,77.0,49.0,2016-07-29,1004.1,232.1
2016,7,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,631460.0,4.39,高雄,30.2,35.1,2016-07-04,25.4,2016-07-10,315.0,10.0,15.8,2016-07-08,320.0,34.3,2016-07-08,340.0,77.0,57.0,2016-07-26,1007.1,252.2
2016,7,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,221991.0,4.4,臺南,29.9,35.0,2016-07-26,24.7,2016-07-11,374.0,9.0,13.9,2016-07-08,10.0,27.0,2016-07-08,40.0,75.0,50.0,2016-07-26,1004.8,246.1
2016,7,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,7850.0,4.22,高雄,30.2,35.1,2016-07-04,25.4,2016-07-10,315.0,10.0,15.8,2016-07-08,320.0,34.3,2016-07-08,340.0,77.0,57.0,2016-07-26,1007.1,252.2
2016,7,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,196822.0,4.35,恆春,30.0,35.1,2016-07-25,25.4,2016-07-30,383.8,15.0,11.6,2016-07-31,50.0,26.1,2016-07-08,280.0,80.0,56.0,2016-07-29,1005.6,239.6
2016,7,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,10049.0,4.59,澎湖,29.3,34.9,2016-07-04,24.3,2016-07-11,215.5,11.0,13.3,2016-07-08,340.0,26.1,2016-07-08,340.0,82.0,57.0,2016-07-26,1006.5,288.8
2016,7,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,16758.0,3.5,東吉島,29.3,33.9,2016-07-27,24.4,2016-07-11,369.4,8.0,25.4,2016-07-08,360.0,35.3,2016-07-08,350.0,82.0,64.0,2016-07-26,1002.5,279.5
2016,7,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,58671.0,3.58,金門,28.9,36.3,2016-07-07,25.0,2016-07-11,137.0,6.0,11.4,2016-07-09,280.0,16.5,2016-07-08,360.0,82.0,52.0,2016-07-07,1004.0,270.1
2016,8,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,91065.0,4.51,新屋,29.1,38.7,2016-08-01,23.7,2016-08-31,88.0,9.0,11.3,2016-08-01,50.0,18.0,2016-08-01,50.0,79.0,41.0,2016-08-01,1001.7,220.2
2016,8,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,4760.0,3.81,新屋,29.1,38.7,2016-08-01,23.7,2016-08-31,88.0,9.0,11.3,2016-08-01,50.0,18.0,2016-08-01,50.0,79.0,41.0,2016-08-01,1001.7,220.2
2016,8,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,10600.0,3.72,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,10094.0,2.81,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,4333.0,3.34,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,266741.0,4.05,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,839858.0,4.18,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,10536.0,3.73,臺中,28.9,35.0,2016-08-08,23.9,2016-08-20,184.6,15.0,4.5,2016-08-01,180.0,10.8,2016-08-27,340.0,77.0,48.0,2016-08-31,994.5,152.4
2016,8,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,4727.0,2.54,嘉義,29.0,36.2,2016-08-10,23.7,2016-08-19,189.4,18.0,8.7,2016-08-02,30.0,13.2,2016-08-16,240.0,81.0,49.0,2016-08-02,1000.9,179.8
2016,8,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,599392.0,4.17,高雄,29.4,34.2,2016-08-02,24.8,2016-08-30,427.0,16.0,7.8,2016-08-01,160.0,16.6,2016-08-01,170.0,79.0,56.0,2016-08-31,1003.8,206.6
2016,8,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,211809.0,4.2,臺南,29.3,34.5,2016-08-27,24.3,2016-08-19,91.5,14.0,9.0,2016-08-16,210.0,15.6,2016-08-01,190.0,77.0,51.0,2016-08-31,1001.6,187.5
2016,8,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,7480.0,4.02,高雄,29.4,34.2,2016-08-02,24.8,2016-08-30,427.0,16.0,7.8,2016-08-01,160.0,16.6,2016-08-01,170.0,79.0,56.0,2016-08-31,1003.8,206.6
2016,8,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,161103.0,3.56,恆春,28.8,34.5,2016-08-22,24.6,2016-08-15,548.5,13.0,9.9,2016-08-01,40.0,24.4,2016-08-01,50.0,82.0,54.0,2016-08-30,1002.3,176.3
2016,8,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,8745.0,4.0,澎湖,28.8,34.1,2016-08-04,24.6,2016-08-30,168.8,8.0,8.8,2016-08-01,150.0,17.1,2016-08-02,140.0,82.0,49.0,2016-08-29,1003.2,212.7
2016,8,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,14296.0,2.98,東吉島,28.4,32.8,2016-08-04,23.1,2016-08-30,101.0,9.0,19.0,2016-08-01,160.0,27.1,2016-08-01,150.0,84.0,56.0,2016-08-29,999.5,218.1
2016,8,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,56181.0,3.43,金門,28.6,35.0,2016-08-23,24.7,2016-08-30,73.5,7.0,6.5,2016-08-01,100.0,13.9,2016-08-01,90.0,84.0,40.0,2016-08-30,1001.4,176.3
2016,9,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,67287.0,3.33,新屋,27.4,32.9,2016-09-02,23.4,2016-09-20,218.0,17.0,27.1,2016-09-27,40.0,45.1,2016-09-27,30.0,83.0,59.0,2016-09-13,1004.2,131.5
2016,9,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3615.0,2.9,新屋,27.4,32.9,2016-09-02,23.4,2016-09-20,218.0,17.0,27.1,2016-09-27,40.0,45.1,2016-09-27,30.0,83.0,59.0,2016-09-13,1004.2,131.5
2016,9,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,8173.0,2.87,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,8910.0,2.48,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3703.0,2.85,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,210910.0,3.2,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,667044.0,3.32,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,8717.0,3.09,臺中,27.9,35.9,2016-09-14,23.5,2016-09-20,126.2,18.0,13.6,2016-09-27,360.0,34.2,2016-09-27,320.0,77.0,35.0,2016-09-14,996.5,139.6
2016,9,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,4072.0,2.19,嘉義,27.6,34.7,2016-09-01,23.2,2016-09-21,637.2,15.0,15.5,2016-09-27,240.0,32.5,2016-09-27,330.0,82.0,48.0,2016-09-01,1002.9,146.9
2016,9,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,469712.0,3.27,高雄,28.4,33.9,2016-09-12,23.4,2016-09-15,1098.0,15.0,17.2,2016-09-14,160.0,39.1,2016-09-14,100.0,81.0,62.0,2016-09-16,1006.1,172.2
2016,9,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,169250.0,3.35,臺南,28.0,33.9,2016-09-11,22.8,2016-09-15,1220.3,14.0,20.2,2016-09-14,140.0,37.1,2016-09-14,140.0,81.0,49.0,2016-09-22,1003.8,152.8
2016,9,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,6471.0,3.48,高雄,28.4,33.9,2016-09-12,23.4,2016-09-15,1098.0,15.0,17.2,2016-09-14,160.0,39.1,2016-09-14,100.0,81.0,62.0,2016-09-16,1006.1,172.2
2016,9,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,103077.0,2.28,恆春,28.4,34.2,2016-09-11,24.2,2016-09-14,710.5,17.0,24.7,2016-09-14,100.0,52.2,2016-09-14,70.0,81.0,51.0,2016-09-26,1004.5,144.0
2016,9,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,5986.0,2.73,澎湖,27.7,32.7,2016-09-01,24.6,2016-09-08,559.6,15.0,18.5,2016-09-14,150.0,37.2,2016-09-14,140.0,81.0,62.0,2016-09-19,1005.0,146.6
2016,9,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,7522.0,1.57,東吉島,27.4,31.6,2016-09-11,23.8,2016-09-08,536.1,14.0,42.4,2016-09-14,110.0,62.0,2016-09-14,100.0,84.0,68.0,2016-09-20,1001.5,168.7
2016,9,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,23383.0,1.43,金門,27.6,34.2,2016-09-05,23.6,2016-09-21,362.3,16.0,43.5,2016-09-15,230.0,61.7,2016-09-15,230.0,77.0,48.0,2016-09-25,1003.7,157.0
2016,10,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,69658.0,3.45,新屋,26.3,34.7,2016-10-20,21.6,2016-10-30,69.7,11.0,14.1,2016-10-05,40.0,23.8,2016-10-20,70.0,85.0,53.0,2016-10-20,1008.8,168.8
2016,10,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3922.0,3.14,新屋,26.3,34.7,2016-10-20,21.6,2016-10-30,69.7,11.0,14.1,2016-10-05,40.0,23.8,2016-10-20,70.0,85.0,53.0,2016-10-20,1008.8,168.8
2016,10,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,9205.0,3.23,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,9862.0,2.75,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,4389.0,3.38,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,242667.0,3.69,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,716034.0,3.56,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,10530.0,3.73,臺中,27.5,33.4,2016-10-20,22.5,2016-10-31,23.9,7.0,5.2,2016-10-29,20.0,10.1,2016-10-22,240.0,77.0,49.0,2016-10-02,1000.9,169.3
2016,10,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,4143.0,2.23,嘉義,27.3,34.0,2016-10-21,21.4,2016-10-31,24.8,8.0,7.8,2016-10-22,240.0,13.1,2016-10-22,240.0,80.0,51.0,2016-10-05,1007.1,168.6
2016,10,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,543268.0,3.78,高雄,28.4,33.0,2016-10-21,24.0,2016-10-10,259.5,13.0,8.7,2016-10-21,160.0,18.6,2016-10-21,140.0,79.0,59.0,2016-10-27,1010.0,185.4
2016,10,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,183393.0,3.63,臺南,27.8,33.3,2016-10-21,22.1,2016-10-10,69.0,6.0,9.5,2016-10-21,180.0,17.0,2016-10-21,170.0,79.0,56.0,2016-10-24,1007.9,178.0
2016,10,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,6764.0,3.63,高雄,28.4,33.0,2016-10-21,24.0,2016-10-10,259.5,13.0,8.7,2016-10-21,160.0,18.6,2016-10-21,140.0,79.0,59.0,2016-10-27,1010.0,185.4
2016,10,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,160871.0,3.56,恆春,28.1,33.4,2016-10-27,23.9,2016-10-03,393.5,18.0,12.3,2016-10-20,50.0,29.2,2016-10-30,40.0,78.0,55.0,2016-10-31,1008.6,177.3
2016,10,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,6062.0,2.77,澎湖,27.0,32.0,2016-10-07,23.4,2016-10-09,80.2,5.0,10.2,2016-10-09,30.0,21.1,2016-10-10,30.0,81.0,62.0,2016-10-30,1009.5,149.6
2016,10,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,10675.0,2.23,東吉島,26.7,31.1,2016-10-06,23.7,2016-10-09,153.9,6.0,19.3,2016-10-30,10.0,26.5,2016-10-30,20.0,84.0,71.0,2016-10-30,1005.8,192.8
2016,10,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,43089.0,2.63,金門,25.7,34.2,2016-10-01,19.0,2016-10-10,110.0,6.0,10.0,2016-10-09,60.0,21.2,2016-10-09,70.0,80.0,49.0,2016-10-14,1009.1,119.0
2016,11,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,54441.0,2.7,新屋,21.9,28.8,2016-11-07,17.3,2016-11-24,111.4,11.0,15.2,2016-11-28,40.0,22.7,2016-11-24,40.0,81.0,56.0,2016-11-28,1014.8,123.8
2016,11,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3065.0,2.46,新屋,21.9,28.8,2016-11-07,17.3,2016-11-24,111.4,11.0,15.2,2016-11-28,40.0,22.7,2016-11-24,40.0,81.0,56.0,2016-11-28,1014.8,123.8
2016,11,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,6868.0,2.41,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,7991.0,2.23,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3228.0,2.49,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,191704.0,2.91,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,586293.0,2.92,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,8384.0,2.97,臺中,23.4,32.5,2016-11-19,16.8,2016-11-29,74.2,9.0,5.0,2016-11-01,10.0,11.0,2016-11-26,10.0,75.0,36.0,2016-11-19,1006.0,148.2
2016,11,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,3184.0,1.71,嘉義,23.4,32.5,2016-11-19,17.2,2016-11-29,44.7,6.0,7.4,2016-11-27,30.0,13.2,2016-11-27,30.0,78.0,45.0,2016-11-19,1012.2,138.8
2016,11,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,441420.0,3.07,高雄,25.7,31.9,2016-11-19,19.7,2016-11-27,57.0,3.0,5.4,2016-11-27,30.0,14.4,2016-11-27,30.0,72.0,56.0,2016-11-19,1015.1,163.3
2016,11,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,160441.0,3.18,臺南,24.3,32.4,2016-11-19,18.0,2016-11-28,48.9,3.0,9.1,2016-11-27,30.0,17.3,2016-11-27,30.0,74.0,49.0,2016-11-19,1013.0,167.5
2016,11,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5762.0,3.1,高雄,25.7,31.9,2016-11-19,19.7,2016-11-27,57.0,3.0,5.4,2016-11-27,30.0,14.4,2016-11-27,30.0,72.0,56.0,2016-11-19,1015.1,163.3
2016,11,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,145829.0,3.23,恆春,25.6,31.1,2016-11-21,20.7,2016-11-27,60.0,3.0,13.6,2016-11-28,50.0,30.1,2016-11-24,40.0,70.0,51.0,2016-11-14,1013.3,176.3
2016,11,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,6273.0,2.87,澎湖,23.7,30.3,2016-11-19,20.2,2016-11-28,57.3,8.0,10.9,2016-11-01,30.0,22.5,2016-11-09,10.0,76.0,54.0,2016-11-14,1015.0,133.7
2016,11,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,10672.0,2.23,東吉島,24.1,28.4,2016-11-07,19.6,2016-11-27,55.1,5.0,20.2,2016-11-28,30.0,26.7,2016-11-01,20.0,77.0,67.0,2016-11-03,1011.0,157.6
2016,11,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,28198.0,1.72,金門,20.8,28.7,2016-11-07,12.9,2016-11-28,123.1,8.0,9.2,2016-11-08,60.0,19.6,2016-11-27,30.0,78.0,44.0,2016-11-02,1015.3,129.5
2016,12,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,50126.0,2.48,新屋,19.3,28.6,2016-12-20,12.1,2016-12-27,10.7,4.0,14.8,2016-12-23,40.0,23.1,2016-12-29,40.0,76.0,50.0,2016-12-16,1017.1,131.1
2016,12,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3040.0,2.44,新屋,19.3,28.6,2016-12-20,12.1,2016-12-27,10.7,4.0,14.8,2016-12-23,40.0,23.1,2016-12-29,40.0,76.0,50.0,2016-12-16,1017.1,131.1
2016,12,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,7039.0,2.47,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,8953.0,2.49,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3992.0,3.07,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,177942.0,2.7,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,593372.0,2.95,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,9047.0,3.2,臺中,20.4,30.8,2016-12-21,13.3,2016-12-28,8.4,1.0,6.0,2016-12-27,10.0,13.2,2016-12-27,340.0,74.0,35.0,2016-12-13,1007.9,186.9
2016,12,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,3466.0,1.86,嘉義,20.4,30.4,2016-12-05,12.8,2016-12-28,10.0,1.0,7.7,2016-12-27,360.0,13.9,2016-12-27,20.0,75.0,38.0,2016-12-13,1014.2,171.4
2016,12,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,494428.0,3.44,高雄,22.9,30.0,2016-12-05,16.2,2016-12-16,1.0,2.0,5.4,2016-12-18,320.0,9.6,2016-12-27,350.0,71.0,47.0,2016-12-13,1017.1,180.4
2016,12,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,166752.0,3.3,臺南,20.9,29.4,2016-12-13,13.9,2016-12-28,2.0,1.0,9.9,2016-12-27,20.0,17.3,2016-12-27,10.0,74.0,45.0,2016-12-13,1015.0,184.5
2016,12,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,6133.0,3.3,高雄,22.9,30.0,2016-12-05,16.2,2016-12-16,1.0,2.0,5.4,2016-12-18,320.0,9.6,2016-12-27,350.0,71.0,47.0,2016-12-13,1017.1,180.4
2016,12,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,151676.0,3.36,恆春,23.8,30.1,2016-12-04,18.5,2016-12-28,0.5,1.0,13.6,2016-12-23,40.0,30.5,2016-12-06,40.0,66.0,45.0,2016-12-18,1015.0,197.5
2016,12,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,5594.0,2.56,澎湖,20.4,26.1,2016-12-22,15.1,2016-12-28,3.9,2.0,11.4,2016-12-27,20.0,24.4,2016-12-27,10.0,75.0,55.0,2016-12-06,1017.3,101.0
2016,12,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,154.56,10334.0,2.16,東吉島,21.1,25.7,2016-12-22,16.0,2016-12-28,4.6,1.0,23.3,2016-12-27,20.0,31.4,2016-12-27,30.0,76.0,59.0,2016-12-06,1013.0,145.1
2016,12,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,45982.0,2.81,金門,17.4,27.5,2016-12-20,9.7,2016-12-28,28.0,2.0,8.2,2016-12-29,40.0,19.1,2016-12-29,30.0,69.0,32.0,2016-12-16,1018.2,137.8
